_idx _idy area_ellipse area_exact dend_flux_226GHz dend_flux_93GHz detected_226GHz detected_93GHz major_fwhm minor_fwhm position_angle radius rejected x_cen y_cen 45GHz_annulus_peak 45GHz_annulus_sum 45GHz_annulus_rms 45GHz_annulus_median 45GHz_annulus_npix 226GHz_ellipse_peak 226GHz_ellipse_sum 226GHz_ellipse_rms 226GHz_ellipse_median 226GHz_ellipse_npix 93GHz_ellipse_peak 93GHz_ellipse_sum 93GHz_ellipse_rms 93GHz_ellipse_median 93GHz_ellipse_npix 45GHz_ellipse_peak 45GHz_ellipse_sum 45GHz_ellipse_rms 45GHz_ellipse_median 45GHz_ellipse_npix
226130 94 8.865887627671128e-11 2.87499999999977e-10 0.0027162349027913145 "" 1 "" 1.5264891212321818e-05 7.395133547671073e-06 76.60099688795226 4.51192782041621e-06 0 290.9325987010882 14.510074365311315 0.00015997490069351045 0.0011036509655319542 5.306309317215413e-05 7.80773231361733e-06 1760.0 0.001222694292664528 0.0011571783664072715 0.00014038561439967822 0.0009288000874221325 125.0 0.00028418045258149505 8.257258878720349e-05 4.3163653138265396e-05 0.00024056721304077655 45.0 0.0001354772809773608 5.621897227462203e-05 3.638733409626899e-05 7.877200897390862e-05 13.0
226132 95 7.481131262608158e-10 2.440972222222027e-09 0.028596610642306883 "" 1 "" 3.585342003988982e-05 2.6567714653462312e-05 48.76608009940668 1.3106437764405696e-05 1 290.93284355341416 14.510110409791189 0.00030024315112691443 0.0015573433554746448 9.64487144653865e-05 5.965972423957068e-06 2340.0 0.0016417609294876456 0.012085601646630336 0.0002168942026383283 0.001093513797968626 1083.0 0.00016305423923768103 0.00028534771354537424 4.7691948649609606e-05 0.00010595087223919109 391.0 0.00012990110300862588 0.0001600039405223326 4.0395056172410516e-05 3.0019671855064023e-05 95.0
226134 96 3.083819672424899e-10 9.229166666665928e-10 0.008329994291994236 "" 1 "" 2.3457246901448745e-05 1.6738997630560927e-05 55.17241358149939 8.414833349493471e-06 1 290.93257599797306 14.51011858160687 0.00014274234923503408 0.0006974216849260776 4.844180940196871e-05 6.569338323300811e-06 1992.0 0.0009822105057537556 0.0035611305219440045 0.00010141523954219255 0.0008408536668866873 443.0 0.00011106294550700113 7.454768502403453e-05 1.974735949020692e-05 5.987432086840272e-05 155.0 6.664914372874621e-05 3.231695965427993e-05 2.461519797425488e-05 1.3253105806570548e-05 39.0
226135 97 5.730161288585193e-10 1.9229166666665127e-09 0.02930571467065841 "" 1 "" 4.2871173952835524e-05 1.7018410015503688e-05 78.66205294760029 1.1470555626323388e-05 0 290.9330629052984 14.51013976942122 0.0002286268749249837 -0.001313820945736581 8.991535026868315e-05 -9.94170350320214e-06 2528.0 0.002610425930470228 0.013099634744446408 0.0004948126169853405 0.0015740965027362108 833.0 0.0009484444744884968 0.0012755010454136963 0.00023956185210803756 0.0005228890804573894 299.0 0.00011476170311632484 5.0619831884976904e-05 4.2582880626134636e-05 6.935143176645559e-06 75.0
226136 98 1.0534717060823432e-10 4.0208333333330116e-10 0.0050255191286309175 0.00029152768212471785 1 1 1.3029672664994466e-05 1.0294538518348961e-05 -163.47990291915045 4.918271171643527e-06 0 290.93265143314153 14.510123799844973 0.00018990114592401796 -0.0012413822903813566 7.632452777188626e-05 -1.627560236701404e-05 1716.0 0.0017841934459283948 0.00209980534647275 0.0002524346221065315 0.0014381572837010026 153.0 0.00040865811752155423 0.00014920076231946718 4.535782496363382e-05 0.00034544634399935603 55.0 5.850243340882966e-05 -1.8713635551029168e-05 4.2556044575289244e-05 -4.311304562148318e-05 13.0
226137 99 4.877952209869348e-10 1.0506944444443603e-09 0.010284827776519036 "" 1 "" 4.420749758192638e-05 1.4049443485679116e-05 148.45317917365648 1.058326821557718e-05 1 290.9329102857089 14.510146102123793 0.000327153552475258 0.00353512138836936 0.00010585454780704537 3.236082729213079e-05 2548.0 0.0020304827485233545 0.0054777282645113185 0.0005289860769866604 0.0005793508607894182 705.0 0.00026923546101897955 0.0003261135275068407 8.147057002667715e-05 0.00018775224452838302 255.0 7.262144338141331e-05 -0.00029215211682798804 7.771146593886358e-05 -9.457919204077405e-05 63.0
226139 100 1.0921173323250416e-10 2.923611111110877e-10 0.00388187976324949 "" 1 "" 1.6999725085735734e-05 8.17984197729899e-06 57.7078139003716 5.007669773486806e-06 1 290.93302783988406 14.510171785279564 0.000327153552475258 0.0015906841409177312 9.885425608543321e-05 9.096524844822233e-07 1820.0 0.001375208143144846 0.0017024824413405266 0.00014823005048709406 0.0010910959681496024 157.0 0.0004644480941351503 0.00020100791316697567 2.262411129452501e-05 0.00042372438474558294 59.0 -6.869375742682489e-05 -8.726801953235297e-05 2.5787231254053988e-05 -0.00011248326041756376 15.0
226140 101 1.0896504483384122e-10 3.680555555555261e-10 0.006279333617577899 "" 1 "" 1.3146618739689588e-05 1.0553357394336802e-05 50.53380652148975 5.002010892404947e-06 0 290.9330048203953 14.510180519949786 0.000327153552475258 0.0017331555222150458 8.654501624642291e-05 9.74834740936679e-06 1716.0 0.002155872294679284 0.002607617600568797 0.0002418214673920874 0.001711995922960341 155.0 0.0003542922204360366 0.0001543958061669711 2.0985994654413497e-05 0.00033003141288645566 59.0 -0.0001276917079528074 -0.00015008848429207204 2.095051157079137e-05 -0.00016963158606844692 17.0
226141 102 3.202595580534958e-10 9.479166666665908e-10 0.0068645204465964905 "" 1 "" 2.3431894904989776e-05 1.740252240550191e-05 -151.3834618813505 8.575354492486331e-06 1 290.93256706702766 14.510202429293594 0.00015997490069351045 0.00018142134202360545 5.440995214455117e-05 3.98211322674571e-07 1992.0 0.000879396335221827 0.0028884722349857496 0.00010049409024581966 0.0006207697442732751 469.0 5.121964568388648e-05 1.3329300654067628e-05 2.2886771193410798e-05 1.229830741067417e-05 161.0 6.448220530679679e-05 -4.3061425326588185e-05 4.8731285243175825e-05 -2.010828343057877e-05 39.0
226142 103 3.4798368561151307e-10 9.965277777776981e-10 0.006841040874376486 "" 1 "" 3.448428198609655e-05 1.2848582226125825e-05 84.64298321742798 8.938825802773882e-06 1 290.93332043421276 14.510249244522269 0.00014754536985996127 -0.0006347045158220212 4.5315139908042266e-05 -6.406696680351175e-06 2304.0 0.0008252435363829136 0.0027682955562182534 0.00010363140929286688 0.0005620372830890119 497.0 2.378284807491582e-05 -7.668766333157832e-05 4.125365173983566e-05 -4.9404399760533124e-05 181.0 9.306095278042017e-05 -1.627708707748447e-05 3.770606845275309e-05 -3.22090025028665e-06 49.0
226143 104 1.4222634482731464e-09 3.6895833333330384e-09 0.027594369076738928 "" 1 "" 6.760592273959745e-05 2.678630543114588e-05 108.6712351068755 1.807136911580765e-05 1 290.9333474425341 14.510314656409369 0.00013819779500745852 -0.0018487522496391181 4.397678050147945e-05 -1.1402264668436558e-05 3204.0 0.0009621107019484043 0.01174492498211384 0.00016423515794887687 0.0005629690131172538 2047.0 0.00019883109780494124 0.0006256710615244504 6.260243300232615e-05 0.00011206959607079625 739.0 0.00010829541368864322 2.148729040687186e-05 4.60891691449332e-05 3.3736744923867144e-06 183.0
226144 105 1.15935253122857e-10 4.833333333332946e-10 0.007280813984958805 0.001092626584529848 1 1 2.6238158475181706e-05 1.725779442337495e-05 -146.21483015500422 5.159513931496531e-06 0 290.9329169719767 14.510320839314724 0.000198920252528214 0.0005282757711779954 8.57848509563637e-05 1.688267188367112e-05 2072.0 0.0030453468207269907 0.006258195522390278 0.0007250600766333436 0.001067806500941515 511.0 0.0006634717574343085 0.0006142406904656451 0.00012724419822361026 0.00040041632018983364 185.0 9.05321990516559e-05 -8.925005265429945e-05 4.839816067519702e-05 -4.378320242628064e-05 47.0
226145 106 1.0260250613516912e-10 3.173611111110857e-10 0.0027394732098754274 "" 1 "" 1.503331285108689e-05 8.690020196194404e-06 113.39989253946861 4.853779203903045e-06 0 290.933036004206 14.510398090180125 0.00023340668175768594 8.357021445461269e-05 7.115526808343135e-05 2.7802425940995838e-06 1776.0 0.0013469718396663666 0.0012211281171696216 0.0002915844916179606 0.0008561885333620012 147.0 0.00025787638151086867 6.094280919126771e-05 5.4207526351164224e-05 0.00012530526146292686 53.0 3.127302916462833e-05 2.4510212381863904e-07 2.056689990279059e-05 -6.6193206237173465e-06 13.0
226146 107 6.451382569617436e-10 1.753472222222082e-09 0.013248158235969965 "" 1 "" 4.2422419975446944e-05 1.9363099172026796e-05 80.14219030932355 1.217103273301181e-05 1 290.93346901024273 14.51046906402445 0.00010015074499256984 -0.0013031298272801902 3.761789375782488e-05 -1.0091994511391733e-05 2512.0 0.001018575974740088 0.005876675978543656 0.00014402158913268164 0.0006332470802590251 929.0 9.73348505795002e-06 -0.00010257876827959141 1.9673073338150978e-05 -3.876361734000966e-05 333.0 0.00010656233683316901 8.41081506332704e-05 3.900747309660197e-05 1.6419169123668246e-05 83.0
226147 108 3.95777536460545e-10 1.0937499999999126e-09 0.007988686033283284 "" 1 "" 2.9976849937634855e-05 1.6810578515366725e-05 95.53118608637142 9.532934359266198e-06 1 290.93348651385503 14.510725859430455 0.00010660519056956806 0.0003674567482055371 3.761323520598976e-05 2.0945343862776227e-06 2184.0 0.0008181561133824289 0.0035273063131548137 9.99754537301226e-05 0.000636790064163506 573.0 -4.061306299263379e-06 -0.00014534457852777467 4.114662511527092e-05 -9.576500451657921e-05 205.0 5.289882131065741e-05 4.406873726229136e-06 2.649176515574838e-05 8.1759499916587e-06 51.0
226148 109 1.506209797504308e-09 3.4222222222219483e-09 0.022902043706836024 "" 1 "" 7.101380267897006e-05 2.7005996781927265e-05 107.37607025702745 1.859703747838557e-05 1 290.93340251032987 14.51082108165954 0.00012701538547660074 -0.0015368106649515092 4.22700519228984e-05 -7.2135132791341e-06 3284.0 0.0008225706988014281 0.010918615027254313 0.00011717207941525489 0.0005332081927917898 2161.0 4.835721483686939e-05 -0.00014001567249888203 2.313706187477528e-05 -2.3436430637957528e-05 779.0 7.571677808940628e-05 -1.1052161629304813e-05 4.175593162066557e-05 3.85222313463685e-06 195.0
226149 110 7.636639906751329e-10 1.871527777777628e-09 0.012506282441531742 "" 1 "" 3.9231548799128874e-05 2.478474022447518e-05 103.31638627447042 1.3241957463883621e-05 1 290.9334255569766 14.510940271188668 0.0001088527646785601 0.0004255086587926561 3.7293965065073005e-05 3.203651198108141e-06 2432.0 0.000854155863635242 0.005616499718051666 9.663685010140333e-05 0.0005077588721178472 1103.0 0.0001350688107777387 0.00011694051264912488 5.833903524735381e-05 4.2222000047331676e-05 399.0 0.0001031002050160529 -0.00023187146802326828 5.319960719199709e-05 -4.871542877760202e-05 99.0
226150 111 1.7432815950973915e-10 7.62499999999939e-10 0.011981425579529678 0.0008613812643630503 1 1 1.7957363881481612e-05 1.2360683159618023e-05 62.73650583831223 6.326810179526259e-06 0 290.93271886667435 14.511228759304284 0.00015105562822715152 0.0009392679066277772 4.431560314194182e-05 7.281308876653635e-06 1840.0 0.0032386970706284046 0.005577558796777713 0.0005739505259864993 0.002281858352944255 251.0 0.0007984770927578211 0.0004082043390070674 0.0001430376647364288 0.0006104595959186554 87.0 3.990020198471236e-05 9.876661248693628e-06 1.896078065410099e-05 1.3657821014085108e-05 23.0
226151 112 4.242659639069652e-10 1.0395833333332502e-09 0.006873327045482619 "" 1 "" 3.5990475593590104e-05 1.5009565462522395e-05 134.4566217256888 9.870067629370573e-06 1 290.93333297431275 14.511519640158753 0.00011374653465205363 -0.000826239516511886 3.729325227359219e-05 -5.752926189170423e-06 2340.0 0.0008188631036318839 0.003220285399959503 0.00010980922230319731 0.0005274793948046863 613.0 8.800086106930394e-06 -0.00014056916805022576 3.32839122371176e-05 -8.76834019436501e-05 217.0 5.004760101924035e-05 6.821808878989693e-06 1.9696210769060248e-05 2.607310417884605e-06 51.0
93000 113 3.248685787166633e-10 1.130401234568082e-09 "" 0.0014978778385937982 "" 1 2.949210745372829e-05 1.4025534255766079e-05 143.98749082291482 8.636840241591323e-06 1 290.93246384245197 14.505462992839457 0.00010906967642391625 0.00012467306916713364 3.983686557103744e-05 2.3535272346698132e-06 2156.0 "" "" "" "" "" 0.0005361029179766774 0.0006302855098016866 4.9517904657884114e-05 0.00047378690214827657 171.0 0.00011651027235262397 6.18096853265666e-05 4.601786400525417e-05 3.4838111190402325e-05 41.0
93001 114 2.004318317454514e-10 7.233796296297453e-10 "" 0.0010937105202655734 "" 1 1.7027832684482582e-05 1.498734945582755e-05 170.36853521673 6.783977204405276e-06 1 290.93225149370375 14.505940039890577 0.00012677350873385612 0.0003156907392820813 3.672821497832289e-05 3.305045777294382e-06 1820.0 "" "" "" "" "" 0.0008057793602347374 0.0004927803413635937 0.00013823277416608157 0.0006063980981707573 105.0 0.00011475887411072254 2.3880470552803694e-05 4.4901531441843246e-05 2.571914642521841e-06 25.0
93002 115 1.193632342205181e-10 4.783950617284716e-10 "" 0.0009472957573281725 "" 1 1.493051092811326e-05 1.017919467985735e-05 45.003282940045956 5.235236686823765e-06 1 290.93127487006865 14.506062622798163 0.00012202382169914469 -7.433419842682733e-05 3.962609915273221e-05 -6.857433299700704e-07 1760.0 "" "" "" "" "" 0.0010413199197500944 0.00042329151514690957 0.00011401290078368211 0.0008311945130117238 63.0 0.00041149565590192593 0.00010251743953004528 0.00014320843159602392 5.14999369637183e-05 17.0
93003 116 2.1863637218684597e-10 9.490740740742258e-10 "" 0.0022878730579467886 "" 1 1.704921603917647e-05 1.6328094715760774e-05 -150.70775187005395 7.085365175592463e-06 1 290.93235889590824 14.506202000335911 0.00013418600285753087 -6.289130430396312e-05 3.808499688814069e-05 -1.6325359673960086e-06 1820.0 "" "" "" "" "" 0.0015608048997819424 0.0010359312794396753 0.00024226822158057254 0.0011590347858145833 113.0 0.0002490862862922846 0.00012358799680239893 8.934795424147356e-05 5.128585639438065e-05 27.0
93005 117 2.9208208725608665e-10 1.141975308642158e-09 "" 0.0019920873133719348 "" 1 2.0932527643574234e-05 1.7766454273143735e-05 -139.50638380121052 8.189426583702353e-06 1 290.9324806942913 14.50621809701476 0.00013418600285753087 0.0003471927867046024 4.113521176776576e-05 5.184545345277772e-06 1924.0 "" "" "" "" "" 0.0009717258508317173 0.0008700157912724118 0.0001275435816597891 0.0007195694488473237 149.0 7.324461100861539e-05 2.2833248354523654e-06 3.478309623538967e-05 5.2466646727970045e-06 41.0
93006 118 3.659537829261246e-10 1.3869598765434316e-09 "" 0.0023715888530910383 "" 1 2.2865138297950148e-05 2.0378392406509078e-05 122.5128632619309 9.166723941038081e-06 1 290.9324334014553 14.50623411367346 0.0002490862862922846 -0.0002264723846773063 4.22192055383147e-05 -5.12316807874202e-06 1976.0 "" "" "" "" "" 0.0010113718453794718 0.0010176001119136596 0.00017298916520599184 0.0006792080821469426 187.0 0.00012124934893030075 5.170214281003753e-05 3.43784817075875e-05 7.379152331868601e-06 45.0
93007 119 1.4884675710554736e-10 5.131172839506994e-10 "" 0.0005641115950830349 "" 1 1.7026689719801508e-05 1.113080739056439e-05 -140.4656675931528 5.846160318365899e-06 1 290.9325760427923 14.506493446789484 0.00012422813729450377 -0.0011521805899231425 4.820806156421527e-05 -1.5247709435351365e-05 1820.0 "" "" "" "" "" 0.0004377246950753033 0.00022256559107794712 3.600564996093075e-05 0.0003689977456815541 75.0 5.703171665516204e-05 3.34575936139741e-05 1.4688474524967799e-05 3.859777503698727e-05 19.0
93008 120 1.8410949205117186e-10 6.19212962963062e-10 "" 0.000727954172718661 "" 1 1.8230396227247162e-05 1.2858715401385485e-05 -166.23598185132792 6.501882579122182e-06 1 290.93261203397185 14.506498660328234 9.629018648860017e-05 -0.0020060981031291758 4.046906108115268e-05 -2.035352051753946e-05 1856.0 "" "" "" "" "" 0.00045373052125796676 0.0003031177915586995 3.662133992408822e-05 0.0003907184873241931 97.0 0.00011545940919503915 8.152933424086387e-05 2.5183305155991827e-05 6.085304113222395e-05 27.0
93009 121 2.1976203771304188e-09 7.202932098766584e-09 "" 0.010844613860375938 "" 1 5.871232608641562e-05 4.765855813108013e-05 -154.95409953117746 2.246349715376428e-05 1 290.9326724399576 14.506860466967046 0.00014459762555275673 -0.001141474136574529 4.578209809787479e-05 -1.0093140378244754e-05 2936.0 0.0004725392791442573 0.0024353198882304987 0.00015784578958792216 6.819271948188543e-05 3155.0 0.0007064923411235213 0.004121417573390029 0.00012845650122549884 0.0004303495807107538 1135.0 0.0003676868279155145 0.0030602986688699077 6.86496073368033e-05 0.0001922855585048821 285.0
93010 122 3.1316050784085204e-10 9.413580246915085e-10 "" 0.0009908296943194489 "" 1 3.127849097846218e-05 1.2747901777509055e-05 81.60954023503048 8.479778857301471e-06 1 290.93262986684704 14.506982820077686 0.000282996529233408 -0.0035463792376795263 5.794765062558025e-05 -3.354686055188032e-05 2208.0 0.0015268169809132814 0.004116629130144388 0.0002714479466691278 0.0009571994887664914 449.0 0.00045398008660413325 0.0004187861221106624 6.772486575740915e-05 0.0003116081061307341 161.0 8.84016698704666e-06 -6.216907981604515e-05 1.650054886850142e-05 -2.8324989501689077e-05 43.0
93012 124 9.983841841335595e-11 3.395061728395605e-10 "" 0.0003840178017967935 "" 1 1.2391043227164824e-05 1.0259054403420358e-05 -144.31980361349693 4.787952998393858e-06 1 290.9327776476791 14.507272640047436 0.000135080866855238 0.00014098318327810752 5.515409711695094e-05 5.141592738821796e-06 1708.0 0.0012411788338795304 0.0013299158992218223 0.00019492311859109227 0.0009608718100935221 143.0 0.00041832998977042735 0.0001493315869163171 3.124833692720176e-05 0.0003668041608761996 51.0 8.103109622977258e-05 3.112730463835955e-05 1.9743922982016452e-05 6.0329183567595225e-05 11.0
93013 125 8.954865766266456e-10 2.748842592593032e-09 "" 0.0029961564079809544 "" 1 4.258516315093202e-05 2.677430936122896e-05 76.40827757902291 1.4339386549095493e-05 1 290.9326716162723 14.507336672796859 0.00028345699749353516 0.001088844137097773 5.2561553316757484e-05 6.178448015606453e-06 2504.0 0.0006654657772742212 0.002634753901393365 0.0002531931686706613 0.00020224234322085977 1289.0 0.000549482589121908 0.0013497334172505133 9.145794213692826e-05 0.000358950172085315 465.0 0.00012726971475887546 0.00040295174969531025 2.5108922564573094e-05 6.355512382551203e-05 115.0
93016 127 1.4209780168378366e-09 3.1944444444449554e-09 "" 0.003759380597685198 "" 1 7.060140689156506e-05 2.5626631042022156e-05 -167.5423248334631 1.8063200883330437e-05 1 290.93278074000074 14.507421546065057 0.00016447568817505912 0.0025950166202793517 4.1753675231373356e-05 1.3967094039882188e-05 3288.0 0.0015449989587068558 0.015072067202087923 0.0002856260329660134 0.0007634215289726853 2051.0 0.0005260655307210982 0.0017724890667485 9.375817264833593e-05 0.00029711678507737815 739.0 0.00012142630762130777 0.00027461881808327714 3.8817862248564016e-05 2.8219127980561233e-05 185.0
93022 130 5.306230197314159e-10 1.9309413580250002e-09 "" 0.005892464867848396 "" 1 3.2856628030943025e-05 2.0562722188907547e-05 76.64744219846152 1.1038093679879534e-05 0 290.9329068651314 14.507641756668095 0.001152954922660622 0.001221048576066794 9.96938470098764e-05 -1.7086796770653807e-06 2244.0 0.0032000159844756126 0.013681502659295285 0.0006088881929967955 0.0017648956272751093 763.0 0.0018446978647261858 0.0026450442786953 0.00031865697329350515 0.0011233550030738115 279.0 0.00022956815012193196 8.721767179371522e-05 0.00010511329963323982 -5.242560985298983e-06 67.0
93024 131 3.964101257848819e-10 1.2191358024693307e-09 0.011381474688779534 0.005137862660631789 1 1 3.640449351412499e-05 1.3864597258576305e-05 76.64183338158641 9.540549779792645e-06 1 290.93292650799003 14.507679304266238 0.0002094571054290365 -0.000736139110590523 4.895982953759534e-05 -7.6293550214869766e-06 2324.0 0.0013773934915661812 0.002763066929380833 0.0003258404569476527 0.0004213453794363886 573.0 0.00031861537718214095 0.0002069598069385959 9.025059486941042e-05 0.00012785106082446873 205.0 1.4238688862251497e-05 -0.00016975968847398327 3.897258165861843e-05 -6.49415915841154e-05 51.0
93025 132 2.0833433175868242e-10 7.098765432099901e-10 "" 0.0009249805374473329 "" 1 2.084547229792342e-05 1.2725258605148376e-05 67.91765337455368 6.916421531921149e-06 1 290.9328733994565 14.507734947798056 0.001152954922660622 0.0004926344239201986 0.00011505865210427833 -1.147621977245695e-05 1924.0 0.001598034636117518 0.003405038418027957 0.00033181267455722015 0.001197576872073114 299.0 0.0005028027226217091 0.000381752159436484 4.1053707890809374e-05 0.00042636520811356604 111.0 5.2647231840341466e-05 -2.3109274523594617e-05 2.2199273288101153e-05 -1.555593795878235e-05 29.0
93027 133 3.1889051577771634e-10 7.793209876544456e-10 "" 0.0025074496732441073 "" 1 3.30367999422664e-05 1.2290262021644164e-05 86.83127231311201 8.557005943699046e-06 1 290.93295016171265 14.507794207155735 0.001152954922660622 0.0028326241827280503 0.0001024907456159207 1.0750776324243477e-05 2252.0 0.003017036709934473 0.008703181939589268 0.0003342372409265532 0.001886354060843587 461.0 0.001077529275789857 0.001038953378253318 0.00011295024913690895 0.0007515724282711744 165.0 8.594886059659052e-05 -1.7686949607967346e-05 3.5413693569323624e-05 -1.082568951628498e-05 41.0
93029 135 8.171242712321378e-11 3.06712962963012e-10 "" 0.0004950934775085137 "" 1 1.3054025902271299e-05 7.97005196330648e-06 -140.61796207445644 4.331567509770395e-06 1 290.9328364517031 14.50789241914487 0.0002709584724705249 0.0003333346610849348 5.7500517029042384e-05 -3.7801792828415927e-06 1716.0 0.0015014453092589974 0.0006542905635553264 0.00048531780104562217 0.0004768015060108155 119.0 0.0007127139833755791 0.00020657993018980967 6.731297522340983e-05 0.0006004106253385544 43.0 0.00012129343604182257 2.0642413219904667e-05 3.9180832846005825e-05 3.988793881482239e-05 11.0
93030 136 7.776609339054926e-10 2.8587962962967535e-09 0.0009997186911224316 0.005674289153700188 1 1 3.3290685214066966e-05 2.9743019834471003e-05 45.37086917570284 1.3362760155737638e-05 1 290.9329012150149 14.508036367878084 0.0001343741261967372 -0.0013923571965058959 5.6118949318277566e-05 -9.779279822968457e-06 2260.0 0.00032018221099860966 0.0007232158887411997 0.0001099876073872317 5.049174797022715e-05 1113.0 -6.47146807750687e-05 -0.0003272352300483727 2.0163180503054442e-05 -9.604843216948211e-05 407.0 -2.2937976901016048e-05 -0.0004923678415534362 2.8673924046348327e-05 -9.264117288822245e-05 103.0
93031 137 7.272309943996897e-10 1.9405864197533968e-09 "" 0.0025098671150126464 "" 1 3.863254184921298e-05 2.3968265610463662e-05 -152.86834875511605 1.2922222726618427e-05 1 290.93330916300175 14.509198397550707 0.00018734014656588395 0.00027371312822412633 6.118261749463555e-05 -6.266201570257371e-07 2408.0 0.0029675127007067204 0.009524326256055935 0.0008620165699122636 0.0006511235260404646 1045.0 0.0009507334907539189 0.0013858217083852038 0.00023535899261107373 0.00043262101826258004 371.0 0.0001777942147917028 1.823455994691155e-05 7.690818027338737e-05 -2.3528647848378997e-05 93.0
93038 139 2.8961499345649816e-10 8.77700617284091e-10 "" 0.00536283542493473 "" 1 2.891786449581019e-05 1.275182475488336e-05 58.375508086843816 8.154766929096808e-06 1 290.93287130808613 14.509501761881861 0.011062350562914486 0.14298366141212368 0.0024903651194119573 8.211889429936358e-05 2140.0 0.0009621683857403696 0.0022663476727954085 0.00022507312793752085 0.0006052039097994566 415.0 0.0018360159592702985 0.002022348501446307 0.00011194962724832466 0.0016711336793377995 153.0 0.0006686780666288415 0.0007186657674598057 9.692983265211315e-05 0.0003105395322778889 41.0
93039 140 2.7773089619403784e-10 8.410493827161839e-10 "" 0.0009336660235292864 "" 1 2.641967652995622e-05 1.338487167842993e-05 91.97334075541505 7.985702555865732e-06 1 290.9330145855278 14.509510899711469 0.023189638391594825 0.20029190598607963 0.0042396829296481985 2.278963006177327e-06 2064.0 0.0005229728994891047 0.000963226618434742 0.00016845847907755483 0.00027657824102789164 397.0 0.0004680049605667591 0.0003733892127174778 6.366972522476654e-05 0.00032343302154913545 141.0 0.0003021368452697122 0.000369744997484505 8.099609257406537e-05 0.00020597160190229742 37.0
93041 141 6.043470683031319e-11 1.7939814814817683e-10 "" 0.002011073955587105 "" 1 1.150560185387332e-05 6.68797422487372e-06 172.96175994422754 3.72515409073876e-06 1 290.9329397723214 14.509507532368284 0.020598287859872787 0.1824088397511022 0.004044917521778814 0.00019385200854879015 1656.0 0.0011022724211215973 0.0007102158062079856 0.00013529307617190223 0.0008038721280172467 87.0 0.002965441206470132 0.0007112163511512413 5.6647415696328815e-05 0.002868449781090021 31.0 0.0033702197390229967 0.001479608302835131 0.0001189970051730196 0.0031105953503583654 9.0
93043 142 2.1460890532994046e-10 6.944444444445555e-10 "" 0.0019976087500050773 "" 1 2.2757910142024808e-05 1.2006954735388316e-05 70.10290021632133 7.0198026338259975e-06 1 290.9330284408556 14.509566907709987 0.024199201565654912 0.2904818748037925 0.005683166511967048 0.00012855413960012916 1968.0 0.0005174942780286074 -4.6235926149500014e-05 0.00018819616632744475 1.6797586795291863e-05 311.0 0.000970508495811373 0.0007470482344145733 7.066984725486929e-05 0.0008899461245164275 107.0 2.9455722036308067e-05 -9.512550356547503e-05 4.1436015286312913e-05 -8.080542907827552e-05 27.0
93045 143 1.2405828274309957e-09 4.1473765432105395e-09 "" 0.3913890199131796 "" 1 4.6482543224802326e-05 3.398234899927534e-05 54.43963781740715 1.6877725327553778e-05 0 290.9329641207147 14.509600689939967 0.00489604542139784 0.04421749397819391 0.000774692383992918 0.00010295134548489422 2616.0 0.01945541612803936 0.10974622828714771 0.004156355981098085 0.004761070478707552 1793.0 0.053818993270397186 0.15249097883330467 0.01110556168857092 0.0275108739733696 643.0 0.024199201565654912 0.15528671465185928 0.003245324332045791 0.01942367118252031 155.0
93046 144 9.192527974291916e-11 2.7391975308646356e-10 "" 0.012435558901001537 "" 1 1.4046711154846553e-05 8.332547931174245e-06 -141.62272709603135 4.594291132704711e-06 1 290.93294307770475 14.509560200803808 0.024199201565654912 0.22892710936481384 0.004822889797034165 0.000642020986743583 1720.0 0.0033035173546522856 0.0035969372554045032 0.0004008874787864638 0.0027614454738795757 135.0 0.012609780766069889 0.004478181043618551 0.00040837648541242234 0.011955914087593555 47.0 0.009443693207773636 0.005090913527416367 0.00031509373537147293 0.008912558037016695 11.0
93049 146 1.1599344526457008e-10 3.298611111111639e-10 "" 0.0139572326885337 "" 1 1.6794769525569543e-05 8.793806641994557e-06 48.0545198865053 5.160808643378737e-06 1 290.93291254765217 14.509581436069464 0.024199201565654912 0.2848509406464645 0.00559521875116571 0.0004299497409536632 1804.0 0.0039004257414489985 0.005299777412516223 0.00042031380003009974 0.0032394384033977985 167.0 0.011729838326573372 0.005235493990915307 0.00039118546031373836 0.011121964082121849 59.0 0.008211742987390667 0.006152002151528495 0.0006607667407299362 0.006958548733484152 17.0
93050 147 3.7144889915299596e-10 6.037808641976274e-10 0.02683880500773624 0.0011179394076258876 1 1 3.6485450873919655e-05 2.898465159100115e-05 3.3547312068340167 9.235290692683063e-06 1 290.9329755729618 14.509599569752604 0.008389356193519232 0.09325730583968679 0.0015132764369683322 0.00012875596485129173 2348.0 0.022265784442424774 0.11626114830326814 0.005871880865931879 0.008715378120541573 1201.0 0.053818993270397186 0.11878878063516378 0.010774524885416113 0.03498769551515579 431.0 0.024199201565654912 0.08987705038742952 0.007634496386230754 0.018364352761706074 111.0
